condition,ai_access_mean,ai_reliability,verification_support,peer_response_probability,replication,seed,final_peer_share,final_ai_share,final_hybrid_share,final_human_interaction_rate,final_ai_use_rate,final_mean_quality,final_success_rate,final_mean_knowledge,final_knowledge_gini,final_knowledge_rank_corr_with_initial,final_performance_gini,final_mean_ai_trust,final_mean_peer_trust,final_mean_tie_strength,final_network_density,final_mean_weighted_degree,final_recent_active_tie_fraction,final_mean_unique_peer_partners,final_mean_peer_marginal,final_mean_ai_availability_probability,initial_edge_count,final_edge_count,edge_retention_ratio,edge_count_ratio,new_edge_ratio,strong_tie_fraction,initial_mean_tie,final_mean_skill,final_skill_gini,runtime_seconds
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,1,20261830,0.406,0.3193333333333333,0.27466666666666667,0.6806666666666666,0.594,0.5792607261518515,0.41422222222222227,0.6446726506258774,0.0965078596459131,0.9936843851892445,0.11289937406671602,0.4516508476849614,0.5701530480384827,0.4425056755542755,0.05732340161390441,4.540469278176626,0.919826018265455,10.508,0.013787325608568856,0.9502614855479706,900,925,1.0,1.0277777777777777,0.027777777777777776,0.6724324324324324,0.5549401044845581,0.6530552999143011,0.09321905168183053,10.711419105529785
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,2,20262839,0.3813333333333333,0.3542222222222222,0.2644444444444444,0.6457777777777778,0.6186666666666667,0.5466279134916551,0.3208888888888889,0.6037477469730846,0.10086359648676851,0.9948158071761373,0.11611006428758702,0.4510480997866727,0.543233687877655,0.4375083780288696,0.05730105524518933,4.487464724540711,0.9167600943657283,10.723999999999998,0.012433885946349602,0.9508105925593097,900,924,1.0,1.0266666666666666,0.02666666666666667,0.6471861471861472,0.5509834885597229,0.6123744163608746,0.09736208528018375,10.288026094436646
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,3,20263848,0.4124444444444444,0.31288888888888894,0.27466666666666667,0.6871111111111109,0.5875555555555556,0.5658238190109569,0.3568888888888889,0.628301115387414,0.08775100550402147,0.9942046859571363,0.1085582083244872,0.45176011970601304,0.5591279149055481,0.43887641191482546,0.0571495965238982,4.489556961536407,0.9276628258585824,10.626666666666667,0.01224970839238009,0.9498887462034626,900,923,1.0,1.0255555555555556,0.025555555555555557,0.6424702058504875,0.5510573387145996,0.6366611586266818,0.08467173387456106,10.332188606262207
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,4,20264857,0.41155555555555556,0.3104444444444444,0.278,0.6895555555555556,0.5884444444444444,0.5602975957793906,0.35466666666666663,0.6172878953248259,0.09697542807822447,0.9954375764904055,0.11410825125422769,0.45161906991640904,0.5513209295272827,0.43599987745285035,0.05690378646803228,4.44093899763955,0.9220265016121546,10.478222222222223,0.01285975177967157,0.9489656297097325,900,918,1.0,1.02,0.02,0.6405228758169934,0.5459277629852295,0.6259148878119025,0.0935187872177623,10.245319128036499
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,5,20265866,0.4104444444444444,0.3213333333333333,0.26822222222222225,0.6786666666666668,0.5895555555555556,0.5587261265460322,0.3431111111111111,0.6196863114928851,0.09676672351405607,0.9957280328360564,0.11441020011218779,0.45099600478191726,0.5530228900909424,0.4334169125556946,0.05788702669149598,4.490931636651357,0.9196617988990083,10.72888888888889,0.012837431787478086,0.9505743367628047,900,934,1.0,1.0377777777777777,0.03777777777777778,0.6156316916488223,0.5463204383850098,0.6281895086821117,0.09335753395019952,9.897604942321777
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,6,20266875,0.3904444444444444,0.326,0.28355555555555556,0.674,0.6095555555555555,0.5641112813519729,0.35644444444444445,0.6269316093361459,0.09528907805125568,0.9949657672979997,0.11182506987701987,0.4512425708679855,0.5564391255378723,0.4386964154243469,0.05728367473618871,4.49825686762068,0.9155654827853661,10.743111111111112,0.012838089899824635,0.9504528787085192,900,925,1.0,1.0277777777777777,0.027777777777777776,0.6605405405405406,0.550755500793457,0.6353234723940129,0.09209321558856409,9.865499496459961
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,7,20267884,0.3933333333333333,0.3486666666666667,0.258,0.6513333333333332,0.6066666666666667,0.5587650996571154,0.34711111111111115,0.6214373918281307,0.1003310597836905,0.9956306316440888,0.11548174334091116,0.4495367580510796,0.5549564671516418,0.4374350953102112,0.057534450651769084,4.504928351190355,0.9254732743029872,10.778222222222222,0.012580733412568625,0.950128664086978,900,928,1.0,1.031111111111111,0.03111111111111111,0.6400862068965517,0.5503920912742615,0.6297092093637163,0.09707079848504985,10.146072387695312
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,8,20268893,0.39733333333333326,0.33644444444444443,0.26622222222222225,0.6635555555555556,0.6026666666666667,0.5643345148747949,0.36266666666666664,0.6235026060557112,0.09773386492440529,0.9937842611274796,0.11401643615069405,0.4495037268096103,0.5557920002937317,0.43690395474433896,0.057534450651769084,4.499475421852535,0.9213770337202546,10.654666666666667,0.012965666173790004,0.95155713098451,900,928,1.0,1.031111111111111,0.03111111111111111,0.6303879310344828,0.5488340258598328,0.6319767754732349,0.09435520054110258,9.716394424438477
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,9,20269902,0.4026666666666667,0.33533333333333337,0.262,0.6646666666666667,0.5973333333333334,0.5658942496069616,0.3595555555555556,0.6291557104290993,0.08656879500898583,0.9940728814705695,0.10823800546067833,0.4518293814545251,0.5583789730072022,0.4376457858085632,0.05718435754189945,4.479715774536133,0.9241893802048409,10.61111111111111,0.011714817388158822,0.9532887155818267,900,923,1.0,1.0255555555555556,0.025555555555555557,0.6348862405200434,0.5498554706573486,0.6373988879270439,0.08364774068010417,9.995706796646118
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,10,20270911,0.38822222222222225,0.3433333333333334,0.26844444444444443,0.6566666666666667,0.6117777777777778,0.5462604082882878,0.31155555555555553,0.6059212529910492,0.08676081865432113,0.9937554387137846,0.11330679488808151,0.45232918923736315,0.5432762980461121,0.44028361320495607,0.057042830540037254,4.49551841518614,0.9142589903222565,10.601333333333333,0.011208999463231615,0.9495142701136504,900,921,1.0,1.0233333333333334,0.023333333333333334,0.6536373507057546,0.5546082854270935,0.6144218508275109,0.08386092043253912,9.81015157699585
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,11,20271920,0.42133333333333334,0.32511111111111113,0.2535555555555556,0.6748888888888888,0.5786666666666667,0.5698540282574247,0.3804444444444444,0.6329776427598001,0.09594774778496303,0.9945187849945115,0.11356540127444287,0.4518775938194801,0.5617174530029296,0.4384101176261902,0.056831781502172565,4.459859136104584,0.9189133565446197,10.553777777777777,0.013161270832696699,0.9516777444707906,900,917,1.0,1.018888888888889,0.01888888888888889,0.6553980370774264,0.5484080910682678,0.6413889109448081,0.0926528485826732,9.789924144744873
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,12,20272929,0.4022222222222222,0.3271111111111111,0.27066666666666667,0.6728888888888889,0.5977777777777777,0.5713124705377349,0.389111111111111,0.6337637743319278,0.08719880632964362,0.9924382540293085,0.10757042726441668,0.4512520752517335,0.5623617720603943,0.437993506193161,0.0571173184357542,4.477952322430081,0.9204975230238323,10.552,0.013020300520934301,0.9504462656622558,900,922,1.0,1.0244444444444445,0.024444444444444446,0.6475054229934925,0.5489266514778137,0.6420964397302323,0.0841022859540439,10.268388032913208
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,13,20273938,0.39422222222222225,0.3324444444444444,0.2733333333333333,0.6675555555555555,0.6057777777777776,0.5652837466664765,0.3737777777777778,0.6259318783073514,0.09342555752475049,0.9949329980659185,0.11276884031164296,0.4503915449354286,0.5567810440063476,0.4404245328903198,0.05756176288019863,4.537863564385308,0.9289116139450198,10.75288888888889,0.012939538659237425,0.9495222945684128,900,930,1.0,1.0333333333333334,0.03333333333333333,0.6763440860215054,0.5540245175361633,0.6342980455215674,0.09013958559018187,10.895630836486816
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,14,20274947,0.41288888888888886,0.33488888888888896,0.25222222222222224,0.6651111111111111,0.5871111111111111,0.5683404988574972,0.37800000000000006,0.6324143238835,0.09238979159808881,0.9947760743749544,0.11139968203209774,0.4501821924812404,0.5596964597702027,0.4345191693305969,0.0570701427684668,4.43877199851142,0.9162039238597007,10.644,0.012798250385033981,0.9518645324550653,900,921,1.0,1.0233333333333334,0.023333333333333334,0.6232356134636265,0.544682502746582,0.6407134308701865,0.08941777199927015,10.516311645507812
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,15,20275956,0.38911111111111113,0.3453333333333333,0.26555555555555554,0.6546666666666667,0.6108888888888889,0.5591455951759757,0.3477777777777778,0.6211522854478242,0.08769697627551785,0.9926891114263896,0.1107634892460716,0.4513341440748604,0.5547554206848144,0.43859591603279113,0.05689137181874613,4.466441493352255,0.9221392141642817,10.583555555555556,0.010843315878604497,0.9505766024793044,900,917,1.0,1.018888888888889,0.01888888888888889,0.653217011995638,0.5505538582801819,0.6294155064266838,0.0848048517186113,10.572867393493652
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,16,20276965,0.4013333333333333,0.33377777777777773,0.2648888888888889,0.6662222222222222,0.5986666666666667,0.5658826685391967,0.3706666666666667,0.6274967365721765,0.08995482454555034,0.9943143294093936,0.10936042326886629,0.45232353148208304,0.5587255549430847,0.435638839006424,0.057052762259466164,4.4489100068410234,0.9233618998497509,10.531555555555556,0.01255417495915822,0.9486828151670358,900,920,1.0,1.0222222222222221,0.022222222222222223,0.6521739130434783,0.54668790102005,0.6357924807589267,0.08700675444599049,11.0101900100708
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,17,20277974,0.4126666666666667,0.3151111111111111,0.2722222222222222,0.6848888888888888,0.5873333333333334,0.5548173173673872,0.33577777777777773,0.6145786730368091,0.08862468090262762,0.9939769926399322,0.11136533354999022,0.4519086583033494,0.5499768114089966,0.4361510920524597,0.05689882060831782,4.442084263748592,0.9167431492466191,10.506222222222222,0.011670507806716761,0.9530087393789727,900,920,1.0,1.0222222222222221,0.022222222222222223,0.6521739130434783,0.5481071472167969,0.6230801284733923,0.08552796445038902,10.672625541687012
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,18,20278983,0.4084444444444444,0.3353333333333333,0.25622222222222224,0.6646666666666667,0.5915555555555556,0.5657350298545336,0.36777777777777787,0.6286413593122314,0.09830865273914782,0.9951201619772172,0.11596185081311733,0.45156492224707423,0.5587250471115113,0.43872625946998595,0.05729112352576041,4.49913819053438,0.9170992944403471,10.600888888888887,0.01279916931986829,0.9497055749321192,900,924,1.0,1.0266666666666666,0.02666666666666667,0.6569264069264069,0.5513353943824768,0.6370430301949414,0.09508961954960693,10.521222829818726
A0.85_R0.55_V0.70_P0.90,0.85,0.55,0.7,0.9,19,20279992,0.38888888888888884,0.34044444444444444,0.27066666666666667,0.6595555555555555,0.6111111111111112,0.5597605654425434,0.35600000000000004,0.6193812716536352,0.0969609656188061,0.9949841441354367,0.11363202201863054,0.45060417520092083,0.5513952851295472,0.43862422823905944,0.05697827436374923,4.473510590341356,0.9186698641033878,10.654222222222222,0.0126227732410578,0.9518581575118324,900,920,1.0,1.0222222222222221,0.022222222222222223,0.6521739130434783,0.5502431392669678,0.6278409030561715,0.09362632158492579,11.046457767486572
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,0,20260821,0.38599999999999995,0.36955555555555564,0.24444444444444444,0.6304444444444444,0.6140000000000001,0.583527724825619,0.4228888888888889,0.6416993606652595,0.08817850095744895,0.991454498886408,0.10367491050780846,0.5686467422205732,0.5612677264213563,0.43763899087905883,0.05700558659217877,4.4655642330911425,0.9114952813638862,10.805777777777777,0.009316045161072812,0.9511537747355291,900,920,1.0,1.0222222222222221,0.022222222222222223,0.65,0.5542529225349426,0.6508016012620462,0.08452765943482476,10.502090692520142
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,1,20261830,0.3871111111111111,0.36577777777777776,0.2471111111111111,0.6342222222222222,0.6128888888888889,0.5966258481889394,0.4506666666666666,0.6591738262490067,0.08621950257994243,0.9913058879166128,0.10094477801539256,0.5689356662846241,0.5722190308570861,0.43798834562301636,0.05726132836747362,4.489235643121931,0.9095054715057965,10.832888888888888,0.010324414089704336,0.9502614855479706,900,924,1.0,1.0266666666666666,0.02666666666666667,0.6471861471861472,0.5549401044845581,0.6679902503004901,0.08268712997018723,10.427255392074585
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,2,20262839,0.3662222222222222,0.3684444444444444,0.2653333333333333,0.6315555555555555,0.6337777777777778,0.5661115173371938,0.36,0.6216628084162332,0.08906143129153055,0.9897595943877272,0.10733162396805809,0.5692568851791621,0.547746057510376,0.43388870000839236,0.05717442582247052,4.440468080308702,0.8971175942638854,10.978222222222222,0.007272631272969269,0.9508105925593097,900,922,1.0,1.0244444444444445,0.024444444444444446,0.6225596529284165,0.5509834885597229,0.6309713258743762,0.08536688277542326,10.235120296478271
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,3,20263848,0.3662222222222222,0.38022222222222224,0.25355555555555553,0.6197777777777778,0.6337777777777778,0.5837386833642274,0.4091111111111111,0.6429156706980441,0.07854711854925264,0.9898026552626464,0.09913423660597794,0.5675182665890515,0.5611534667015076,0.43309828400611877,0.057710738671632525,4.473874891175164,0.9001055134556813,10.83377777777778,0.008570188226364371,0.9498887462034626,900,932,1.0,1.0355555555555556,0.035555555555555556,0.6158798283261803,0.5510573387145996,0.6517514949499935,0.07524372070713947,10.22225022315979
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,4,20264857,0.37777777777777777,0.36955555555555564,0.25266666666666665,0.6304444444444444,0.6222222222222222,0.5769130806911557,0.3917777777777778,0.6329203527897005,0.0863616796854278,0.9933101512599453,0.10399413519308887,0.567345682941001,0.5547015309333801,0.42971258640289306,0.05777032898820609,4.4434607372813755,0.9060207966348439,10.829777777777778,0.008654645865871913,0.9489656297097325,900,934,1.0,1.0377777777777777,0.03777777777777778,0.6038543897216274,0.5459277629852295,0.6419512867823778,0.08270791646121523,10.360215187072754
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,5,20265866,0.36977777777777776,0.3813333333333333,0.24888888888888888,0.6186666666666667,0.6302222222222222,0.579976589496711,0.4015555555555556,0.635258391424165,0.08631873129516904,0.9919079353109632,0.1028479373010812,0.572033406082745,0.555966579914093,0.4304595184326172,0.057107386716325266,4.400214031908247,0.9009951118234641,11.026666666666666,0.00760878945791285,0.9505743367628047,900,922,1.0,1.0244444444444445,0.024444444444444446,0.6019522776572668,0.5463204383850098,0.6443821515239758,0.08267854575656663,10.026097774505615
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,6,20266875,0.376,0.37888888888888894,0.24511111111111109,0.6211111111111111,0.624,0.5793356724842628,0.3917777777777778,0.6424118391503335,0.08663758223563174,0.991858920486729,0.10402726432128788,0.5694069892868661,0.5604810285568237,0.4349737203121185,0.057075108628181256,4.443846616903941,0.8993323873588163,10.885333333333334,0.008331115181100867,0.9504528787085192,900,922,1.0,1.0244444444444445,0.024444444444444446,0.6366594360086768,0.550755500793457,0.6513335781318057,0.0832302971081933,10.02728819847107
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,7,20267884,0.3604444444444445,0.38333333333333336,0.25622222222222224,0.6166666666666667,0.6395555555555554,0.5788345267807122,0.40422222222222226,0.6375205201554645,0.0901043738930011,0.991984857570753,0.10621887556653067,0.5693992041716804,0.5581849408149719,0.432830411195755,0.05764121663563005,4.465664810021718,0.8904969681671473,10.805333333333333,0.008485229004478958,0.950128664086978,900,934,1.0,1.0377777777777777,0.03777777777777778,0.6241970021413277,0.5503920912742615,0.6464834276703376,0.08646147387917535,9.931920051574707
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,8,20268893,0.3671111111111111,0.37111111111111106,0.2617777777777778,0.6288888888888889,0.6328888888888888,0.5830039036668162,0.41,0.639266686362046,0.08759957329900672,0.9908363069855323,0.10421660846073816,0.5709072794454824,0.5592836284637451,0.43289504408836366,0.057174425822470516,4.430273155159421,0.9037595918669733,10.848444444444445,0.008145991395710084,0.95155713098451,900,924,1.0,1.0266666666666666,0.02666666666666667,0.6158008658008658,0.5488340258598328,0.6483391208911766,0.08399989991600965,9.702201128005981
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,9,20269902,0.3466666666666666,0.38733333333333325,0.26599999999999996,0.6126666666666667,0.6533333333333333,0.5841202220154484,0.41711111111111115,0.644225029555955,0.07724652545657877,0.9896667732880515,0.09868497905191155,0.568484498669588,0.5602593541145324,0.43137633204460146,0.05786219739292366,4.467857080671522,0.8925511684684835,10.984444444444446,0.008698633232335815,0.9532887155818267,900,933,1.0,1.0366666666666666,0.03666666666666667,0.6077170418006431,0.5498554706573486,0.6531865231711282,0.07399291832491817,9.624314546585083
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,10,20270911,0.3491111111111111,0.39199999999999996,0.2588888888888889,0.6080000000000001,0.6508888888888889,0.5701235518113372,0.36822222222222223,0.6239368363488724,0.0777646055274782,0.9880798387500929,0.10197277642342961,0.5707501983914515,0.5484459900856018,0.43658053159713744,0.05684419615145872,4.442181330362955,0.9016635811378145,10.917333333333334,0.006071260739703177,0.9495142701136504,900,917,1.0,1.018888888888889,0.01888888888888889,0.6357688113413305,0.5546082854270935,0.6331396758701694,0.07459478326212965,9.76023006439209
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,11,20271920,0.35133333333333333,0.39466666666666667,0.254,0.6053333333333333,0.6486666666666667,0.5853008425461205,0.41466666666666663,0.6474824021672194,0.08571373964699042,0.9908728128421674,0.10433543581037805,0.5700330726075257,0.5620070266723632,0.43118960499763487,0.0576536312849162,4.4497950738800895,0.8923823345463688,10.926222222222222,0.008649135143561559,0.9516777444707906,900,931,1.0,1.0344444444444445,0.034444444444444444,0.6208378088077336,0.5484080910682678,0.6563635292503088,0.08232551348670558,9.853307485580444
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,12,20272929,0.3768888888888889,0.36800000000000005,0.2551111111111111,0.632,0.6231111111111111,0.5875765262936908,0.4288888888888889,0.6488539200463187,0.07848137532354901,0.9881101815140522,0.10017126142096824,0.5680756294816596,0.5648883438110351,0.4323516952991486,0.05731595282433272,4.435655123869578,0.899191411538509,11.041333333333334,0.00923275244880375,0.9504462656622558,900,926,1.0,1.028888888888889,0.028888888888888888,0.6187904967602592,0.5489266514778137,0.6577199785108027,0.07524425735664564,9.57330060005188
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,13,20273938,0.36133333333333334,0.3762222222222223,0.2624444444444444,0.6237777777777778,0.6386666666666667,0.5826899703927988,0.4106666666666666,0.6415083874013112,0.08371782397134254,0.9924021060885633,0.10146086550295952,0.5696702065936754,0.560931191444397,0.43786662459373477,0.05668777157045314,4.443042338848113,0.9156827895533769,10.645333333333333,0.0074791917992350805,0.9495222945684128,900,914,1.0,1.0155555555555555,0.015555555555555555,0.6684901531728665,0.5540245175361633,0.6505003284220761,0.08020533235663563,9.62301254272461
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,14,20274947,0.36088888888888887,0.3837777777777778,0.2553333333333333,0.6162222222222222,0.6391111111111111,0.5838200193506746,0.4126666666666667,0.6482509299662024,0.0823753025074351,0.991803024724363,0.10211576017412621,0.5679875272271708,0.5628194546699524,0.42945091009140013,0.05736809435133458,4.409850763373905,0.907911557579958,10.999555555555558,0.007966011079862296,0.9518645324550653,900,927,1.0,1.03,0.03,0.5965480043149946,0.544682502746582,0.6570167496864764,0.07928275679031094,9.722698211669922
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,15,20275956,0.3408888888888889,0.406,0.2531111111111111,0.594,0.6591111111111111,0.5784015261173889,0.39133333333333326,0.6370357004315406,0.07773024842083717,0.989016396716873,0.10192884315219264,0.5712877401956804,0.5573802876472473,0.43386960387229917,0.05699068901303539,4.425941865762075,0.893128600519137,10.818222222222222,0.006796091474640511,0.9505766024793044,900,922,1.0,1.0244444444444445,0.024444444444444446,0.6247288503253796,0.5505538582801819,0.6459419583844246,0.07463258032362963,9.68725872039795
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,16,20276965,0.36177777777777775,0.3933333333333333,0.24488888888888888,0.6066666666666667,0.6382222222222222,0.5807695384817017,0.39977777777777773,0.6418946464309387,0.08162906151045546,0.9906879189650134,0.10257898365570915,0.5673905974957534,0.5620518779754639,0.43103451251983643,0.05709745499689634,4.405344462500678,0.9044173639557498,10.916888888888888,0.008034670083310066,0.9486828151670358,900,921,1.0,1.0233333333333334,0.023333333333333334,0.6199782844733985,0.54668790102005,0.6506102630316635,0.07856311379124592,10.226520776748657
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,17,20277974,0.3482222222222222,0.4037777777777778,0.248,0.5962222222222222,0.6517777777777778,0.5734615131811451,0.3746666666666666,0.6312260200621633,0.07784584414867929,0.9886737426628757,0.09927786408293425,0.5697207058288929,0.5527744388580322,0.43088014364242555,0.05708504034761019,4.4027707203759086,0.8941368091735136,10.879555555555555,0.006549128296023749,0.9530087393789727,900,921,1.0,1.0233333333333334,0.023333333333333334,0.6145494028230185,0.5481071472167969,0.6400524621373,0.07467039633227235,10.544064998626709
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,18,20278983,0.3488888888888889,0.3977777777777778,0.2533333333333333,0.6022222222222222,0.6511111111111112,0.5840374826649551,0.41,0.6446559365368658,0.08757484252125154,0.9916951115590028,0.10379586641598106,0.5677247828785495,0.5626987361907959,0.4335354101657867,0.057534450651769105,4.464788723415799,0.8876232309538272,10.93688888888889,0.007771252897494102,0.9497055749321192,900,929,1.0,1.0322222222222222,0.03222222222222222,0.6404736275565124,0.5513353943824768,0.653510819623677,0.08413239691192276,10.262052297592163
A0.85_R0.74_V0.30_P0.60,0.85,0.74,0.3,0.6,19,20279992,0.3697777777777778,0.3784444444444444,0.25177777777777777,0.6215555555555556,0.6302222222222222,0.5772117897669375,0.389111111111111,0.6357302459949729,0.08756849520033748,0.9918845504312883,0.10333037613071613,0.5685878574821848,0.5559009170532226,0.43441543459892273,0.05692613283674737,4.426560635089874,0.8946164726914282,10.900888888888888,0.007890382428232496,0.9518581575118324,900,918,1.0,1.02,0.02,0.6481481481481481,0.5502431392669678,0.6447564806119186,0.08407870473830581,10.181990385055542
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,0,20260821,0.3846666666666667,0.3622222222222222,0.2531111111111111,0.6377777777777778,0.6153333333333334,0.58295428952686,0.4097777777777778,0.6422177965820484,0.0884036533927138,0.9923198947604642,0.10288688179204751,0.5684882907301019,0.5616074895858765,0.4377979111671448,0.05695096213531967,4.462938525199891,0.9084011637825005,10.685777777777778,0.008993713932169873,0.9511537747355291,900,920,1.0,1.0222222222222221,0.022222222222222223,0.6543478260869565,0.5542529225349426,0.6512402160235917,0.08471376875640901,10.24291467666626
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,1,20261830,0.3753333333333333,0.3642222222222222,0.2604444444444444,0.6357777777777778,0.6246666666666667,0.5969214241279832,0.4437777777777778,0.6595379134943267,0.08607811954818384,0.9913248242022256,0.10101373713614992,0.5695007254165503,0.5741991662979126,0.43985426783561704,0.05659342023587834,4.455801426940494,0.9076037995647737,10.510222222222222,0.009581976235527008,0.9502614855479706,900,912,1.0,1.0133333333333334,0.013333333333333334,0.6502192982456141,0.5549401044845581,0.6683510539089655,0.0826090764392029,10.215609550476074
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,2,20262839,0.35155555555555557,0.3868888888888889,0.26155555555555554,0.613111111111111,0.6484444444444444,0.5666320874049723,0.3606666666666667,0.6216683758073447,0.08917004883732602,0.9903126169477423,0.10582501407916546,0.5672504328735308,0.5478869676589966,0.4350423002243042,0.05667783985102422,4.4136028557353555,0.899063193609718,10.755999999999998,0.007257973959838437,0.9508105925593097,900,914,1.0,1.0155555555555555,0.015555555555555555,0.6312910284463895,0.5509834885597229,0.630971481041962,0.08551349904082373,10.549307346343994
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,3,20263848,0.36133333333333334,0.3746666666666667,0.264,0.6253333333333333,0.6386666666666667,0.5834607250532584,0.4133333333333333,0.6433802271374485,0.07847125851303956,0.9903910652674212,0.09884949612134986,0.5685989320395791,0.5616772651672364,0.4346911072731018,0.05715456238361266,4.447136706087324,0.8934358958108909,10.761777777777779,0.008118042121672513,0.9498887462034626,900,922,1.0,1.0244444444444445,0.024444444444444446,0.6301518438177874,0.5510573387145996,0.6522212973300255,0.07527055379834646,10.399338960647583
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,4,20264857,0.3742222222222222,0.3668888888888889,0.2588888888888889,0.6331111111111112,0.6257777777777778,0.5772842047999935,0.3971111111111111,0.6333253317657299,0.08633049917871237,0.9924873707400141,0.10560522119753862,0.5699623295306858,0.5555782890319825,0.4303468143939972,0.05727622594661701,4.412085047880809,0.9074904673019002,10.81111111111111,0.00840428684189672,0.9489656297097325,900,923,1.0,1.0255555555555556,0.025555555555555557,0.6132177681473456,0.5459277629852295,0.6424838247090899,0.08275040669071698,10.299696207046509
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,5,20265866,0.35711111111111116,0.38,0.2628888888888889,0.62,0.642888888888889,0.5791269967618985,0.4068888888888889,0.636170069974165,0.08578769299410957,0.9913888399232712,0.10375964057161123,0.5694785272803723,0.559096655845642,0.4324213600158691,0.056466790813159536,4.370600186241997,0.8997418023832584,10.4,0.007358037858480427,0.9505743367628047,900,913,1.0,1.0144444444444445,0.014444444444444444,0.6111719605695509,0.5463204383850098,0.6452107533566309,0.08225590726005261,10.227800607681274
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,6,20266875,0.37044444444444447,0.3626666666666666,0.2668888888888889,0.6373333333333334,0.6295555555555555,0.581525135749107,0.4031111111111111,0.6419743550598008,0.08627271071334111,0.9923970121035649,0.10356866392091968,0.5676032753806495,0.5607705116271973,0.43615957140922545,0.0565512104283054,4.415094158702427,0.9077975812197895,10.632,0.008372613408585767,0.9504528787085192,900,912,1.0,1.0133333333333334,0.013333333333333334,0.6469298245614035,0.550755500793457,0.6509984101926998,0.08279964479442925,10.161681652069092
A0.85_R0.74_V0.30_P0.90,0.85,0.74,0.3,0.9,7,20267884,0.3768888888888889,0.37111111111111106,0.252,0.6288888888888888,0.6231111111111111,0.580166221164614,0.4108888888888888,0.6373636566187763,0.08984798901137916,0.9920614389433062,0.10693976802408783,0.5677009138936434,0.5596174502372742,0.4347384250164032,0.057010552451893244,4.43640033949746,0.9152422110544814,10.713777777777777,0.007835327502668542,0.950128664086978,900,920,1.0,1.0222222222222221,0.022222222222222223,0.6304347826086957,0.5503920912742615,0.6463320807601542,0.08628203045468608,10.539733171463013
