factor,level,multiplier,replication,seed,final_peer_share,final_ai_share,final_hybrid_share,final_human_interaction_rate,final_ai_use_rate,final_mean_quality,final_success_rate,final_mean_knowledge,final_knowledge_gini,final_knowledge_rank_corr_with_initial,final_performance_gini,final_mean_ai_trust,final_mean_peer_trust,final_mean_tie_strength,final_network_density,final_mean_weighted_degree,final_recent_active_tie_fraction,final_mean_unique_peer_partners,final_mean_peer_marginal,final_mean_ai_availability_probability,initial_edge_count,final_edge_count,edge_retention_ratio,edge_count_ratio,new_edge_ratio,strong_tie_fraction,initial_mean_tie,final_mean_skill,final_skill_gini,runtime_seconds
tie_reinforcement_rate,+20%,1.2,8,20268893,0.3915555555555555,0.3644444444444444,0.244,0.6355555555555555,0.6084444444444445,0.58977290821363,0.43355555555555547,0.6451269879381649,0.08486094188597434,0.989064735417848,0.1007261071943305,0.5926980964491453,0.5639839792251586,0.43634329438209535,0.056806952203600256,4.4369194448259135,0.9050652635597871,10.641777777777778,0.008035601086278554,0.9148628309667842,900,916,1.0,1.0177777777777777,0.017777777777777778,0.6244541484716157,0.5488340258598328,0.6544316762387126,0.08114500349956244,9.623401641845703
tie_reinforcement_rate,+20%,1.2,9,20269902,0.38799999999999996,0.35511111111111104,0.2568888888888889,0.6448888888888888,0.612,0.5920258799400281,0.43711111111111106,0.6503140226252441,0.07485309417738797,0.9883545069900179,0.09698874630576665,0.5934919590469453,0.5651630640029908,0.43523775815963744,0.05726629422718808,4.461443651676178,0.9096393779468716,10.861333333333334,0.00712312532614311,0.9179459094821277,900,923,1.0,1.0255555555555556,0.025555555555555557,0.6251354279523293,0.5498554706573486,0.6594267548253179,0.07175177836615965,9.625670194625854
tie_reinforcement_rate,+20%,1.2,10,20270911,0.38888888888888884,0.37000000000000005,0.2411111111111111,0.63,0.6111111111111112,0.5772290814226779,0.3904444444444444,0.6296288960762506,0.0758529642002881,0.9875307016507976,0.09996120092873975,0.5937495280022368,0.5515662240982055,0.43760045170783995,0.05729608938547487,4.487980151070489,0.9089117941624739,10.823555555555558,0.006470175447735751,0.9107116527985564,900,924,1.0,1.0266666666666666,0.02666666666666667,0.6439393939393939,0.5546082854270935,0.6391557118589335,0.07264198755759765,9.659786224365234
tie_reinforcement_rate,+20%,1.2,11,20271920,0.39888888888888885,0.3586666666666667,0.24244444444444443,0.6413333333333334,0.6011111111111112,0.5939574746193796,0.4468888888888889,0.6525876189660577,0.08379347335266413,0.9889783001919035,0.0977318201332303,0.5949677554200753,0.5686423754692078,0.43597020506858825,0.05664804469273744,4.420696895546383,0.9083018629716141,10.610222222222223,0.008076879841940327,0.9145940983463717,900,915,1.0,1.0166666666666666,0.016666666666666666,0.6437158469945355,0.5484080910682678,0.6617910555577671,0.08025186316397104,10.130969524383545
tie_reinforcement_rate,+20%,1.2,12,20272929,0.38911111111111113,0.35,0.2608888888888889,0.65,0.6108888888888888,0.5966174671426682,0.45622222222222225,0.6539292377151144,0.07581402785203,0.9873491176686479,0.09688899774128273,0.5955642417022258,0.569591178894043,0.43573899984359743,0.056970825574177535,4.443551747798919,0.916192980475633,10.616444444444443,0.008202362591770217,0.9129118164526376,900,918,1.0,1.02,0.02,0.6328976034858388,0.5489266514778137,0.6630672585923172,0.07243292637638077,9.694032669067383
tie_reinforcement_rate,+20%,1.2,13,20273938,0.38511111111111107,0.3575555555555555,0.25733333333333336,0.6424444444444444,0.6148888888888889,0.5904593458214145,0.43066666666666664,0.6472601925963392,0.08033220400096155,0.9915383032419786,0.09857564983080323,0.5943418662859048,0.56439857006073,0.43930680632591246,0.05697827436374923,4.480494114134047,0.9219994866655615,10.732888888888887,0.007278822961727362,0.9108957041816724,900,920,1.0,1.0222222222222221,0.022222222222222223,0.6652173913043479,0.5540245175361633,0.6564873681802678,0.07690779010788118,10.235105276107788
tie_reinforcement_rate,+20%,1.2,14,20274947,0.386,0.34377777777777774,0.2702222222222222,0.6562222222222222,0.6139999999999999,0.593234367619543,0.442,0.6537756746042372,0.08001458631582269,0.9900344016614554,0.09798915317679306,0.5930591909418933,0.5679921436309815,0.43247090220451356,0.05691620111731844,4.406006349669562,0.9288041982351792,10.684444444444445,0.007750772245204936,0.9153292972771047,900,917,1.0,1.018888888888889,0.01888888888888889,0.6172300981461287,0.544682502746582,0.6629882436648069,0.07666503823376525,10.052509307861328
tie_reinforcement_rate,+20%,1.2,15,20275956,0.3931111111111111,0.35022222222222227,0.25666666666666665,0.6497777777777778,0.6068888888888889,0.587749638488634,0.4148888888888888,0.6430104522517142,0.07545100367786409,0.9876509107890163,0.09959629057122185,0.5949327583632733,0.5628201484680175,0.43673049807548525,0.0567473618870267,4.4361943138440445,0.9153777826999339,10.557777777777778,0.007500067306899308,0.912616623236513,900,916,1.0,1.0177777777777777,0.017777777777777778,0.6430131004366813,0.5505538582801819,0.6522001128680255,0.07220594126381674,10.157930135726929
tie_reinforcement_rate,+20%,1.2,16,20276965,0.4106666666666667,0.336,0.2533333333333333,0.664,0.5893333333333333,0.5908398289974482,0.43177777777777776,0.64748248085797,0.07922887962333865,0.9896831446455738,0.10061549439497164,0.5923253985770462,0.5673377132415771,0.43601414680480954,0.05617877094972067,4.384529668384127,0.9281377424945297,10.697333333333333,0.007775412373454738,0.9088266606771636,900,906,1.0,1.0066666666666666,0.006666666666666667,0.6479028697571744,0.54668790102005,0.656548299248772,0.07617063741941088,10.352624416351318
tie_reinforcement_rate,+20%,1.2,17,20277974,0.39666666666666667,0.3522222222222222,0.2511111111111111,0.6477777777777777,0.6033333333333333,0.5864606551124448,0.4191111111111111,0.637284433209625,0.0751127312648298,0.9869282086968547,0.09772125821029673,0.5947923685154367,0.5584057450294495,0.43385000705718996,0.05695344506517691,4.422893280559116,0.9091836739658106,10.736888888888892,0.00681708370097176,0.9173601563940127,900,919,1.0,1.021111111111111,0.021111111111111112,0.6430903155603918,0.5481071472167969,0.6465724701736149,0.07177584273944837,10.772670030593872
tie_reinforcement_rate,+20%,1.2,18,20278983,0.39222222222222214,0.35088888888888886,0.2568888888888889,0.6491111111111111,0.6077777777777779,0.5948996741212883,0.46488888888888885,0.6504059961646423,0.08536237647366153,0.9901174345923579,0.1015177848355404,0.593536944975525,0.5678644132614136,0.4382524764537811,0.056715083798882696,4.449038968245188,0.9183430270726791,10.664888888888889,0.007717095866812815,0.9117353998679719,900,916,1.0,1.0177777777777777,0.017777777777777778,0.665938864628821,0.5513353943824768,0.6595776022316582,0.0817729677451069,10.333578824996948
tie_reinforcement_rate,+20%,1.2,19,20279992,0.3966666666666667,0.35666666666666663,0.24666666666666667,0.6433333333333334,0.6033333333333333,0.5863597135294176,0.41800000000000004,0.641933965133899,0.08428391305194427,0.9898414104747603,0.102031547958157,0.5937223607314772,0.5601144051551818,0.43731101393699645,0.05661824953445066,4.431957548194462,0.9116337785813493,10.476444444444446,0.008154071617505752,0.9147021966600078,900,913,1.0,1.0144444444444445,0.014444444444444444,0.656078860898138,0.5502431392669678,0.6513153920045593,0.08074745231278935,10.299474477767944
tie_decay,-20%,0.8,0,20260821,0.4046666666666666,0.3399999999999999,0.2553333333333333,0.66,0.5953333333333333,0.5911832435841253,0.44422222222222224,0.6478855829804074,0.0852806343929981,0.9899925341399723,0.10095806512772178,0.594252135262535,0.5653158378601074,0.4596481013298035,0.056975791433892004,4.687783466657002,0.9199462514731107,10.846666666666668,0.008864691017035697,0.9140966130400551,900,919,1.0,1.021111111111111,0.021111111111111112,0.7464635473340587,0.5542529225349426,0.6572296589928122,0.08143717817557428,10.266078472137451
tie_decay,-20%,0.8,1,20261830,0.40488888888888896,0.35155555555555557,0.24355555555555558,0.6484444444444445,0.5951111111111111,0.6035691006650272,0.4640000000000001,0.6647637643105149,0.08341062972221731,0.9902794855963133,0.097285517340549,0.5944769046078275,0.57699378490448,0.45978832721710206,0.05743265052762259,4.726747814390395,0.9192769198902258,10.721777777777778,0.009192113457318076,0.9122998879002018,900,928,1.0,1.031111111111111,0.03111111111111111,0.7435344827586207,0.5549401044845581,0.6738836853732494,0.0797529281414393,10.252045631408691
tie_decay,-20%,0.8,2,20262839,0.37955555555555553,0.3622222222222222,0.25822222222222224,0.6377777777777778,0.6204444444444444,0.5755395687238145,0.38688888888888884,0.6279801421400053,0.08639288569740594,0.9871298002632014,0.10329889216714633,0.5950789074240754,0.551205792427063,0.45565557956695557,0.05716697703289882,4.662557737456427,0.9011900532525992,10.754666666666667,0.007372765934857545,0.9130499245571237,900,924,1.0,1.0266666666666666,0.02666666666666667,0.7153679653679653,0.5509834885597229,0.6376153996265175,0.08261824921925198,10.371396780014038
tie_decay,-20%,0.8,3,20263848,0.41088888888888886,0.3415555555555555,0.24755555555555556,0.6584444444444444,0.5891111111111111,0.5901400560758541,0.43199999999999994,0.6479673125862873,0.07602445035605818,0.9884807586199068,0.09712478826384327,0.5920343386101716,0.5655712628364563,0.45693137764930725,0.05702296710117939,4.663890824106004,0.920098865170079,10.701777777777776,0.007854333523910417,0.911108109647395,900,920,1.0,1.0222222222222221,0.022222222222222223,0.7358695652173913,0.5510573387145996,0.6570812399072681,0.07270084474412752,10.768537759780884
tie_decay,-20%,0.8,4,20264857,0.41533333333333333,0.32822222222222225,0.2564444444444445,0.6717777777777778,0.5846666666666667,0.5855039294246052,0.4193333333333333,0.6386554717969692,0.08370941068488275,0.9912462132479605,0.10010832827759165,0.5911855794646964,0.5601129126548767,0.454049643278122,0.05671011793916822,4.6090889465543965,0.9242108517619313,10.582666666666666,0.008085625556624784,0.9096506591426546,900,914,1.0,1.0155555555555555,0.015555555555555555,0.7286652078774617,0.5459277629852295,0.6480535132918666,0.07997984500554245,10.372703552246094
tie_decay,-20%,0.8,5,20265866,0.3988888888888889,0.36111111111111105,0.24,0.638888888888889,0.601111111111111,0.5859239168653484,0.4146666666666667,0.6413816117838865,0.08319871551400006,0.9902055576080987,0.10057684692851203,0.5944399133644724,0.5606992292404175,0.4523988389968872,0.05714711359404097,4.627703683217366,0.9129270659984684,10.744888888888891,0.008293674964108017,0.9127811078027241,900,922,1.0,1.0244444444444445,0.024444444444444446,0.7082429501084598,0.5463204383850098,0.6507156918758975,0.07958302560524633,10.296277284622192
tie_decay,-20%,0.8,6,20266875,0.40355555555555556,0.348,0.24844444444444444,0.652,0.5964444444444444,0.5904199721992709,0.4375555555555556,0.6480663637720302,0.08417348755524998,0.9915291156550619,0.09986005385498398,0.5956185816939606,0.5657826280593872,0.458565034866333,0.056501551831160776,4.637781251377529,0.9008174907632249,10.662222222222221,0.008371460605743971,0.9127951084967072,900,911,1.0,1.0122222222222221,0.012222222222222223,0.7672886937431395,0.550755500793457,0.657484029499434,0.08057932117370092,10.246883869171143
tie_decay,-20%,0.8,7,20267884,0.39777777777777784,0.35155555555555557,0.25066666666666665,0.6484444444444445,0.6022222222222222,0.5870630308170562,0.4215555555555555,0.643471301098621,0.08687422887027303,0.9905131823788753,0.1025016174938998,0.5945238390265032,0.5633180809020996,0.45590879082679747,0.057283674736188714,4.674687041494582,0.9106652068257955,10.672444444444443,0.0077016202332165495,0.9117290355236258,900,926,1.0,1.028888888888889,0.028888888888888888,0.7257019438444925,0.5503920912742615,0.6526691632785124,0.08325609726546834,10.18860936164856
tie_decay,-20%,0.8,8,20268893,0.39622222222222225,0.35533333333333333,0.24844444444444444,0.6446666666666667,0.6037777777777777,0.5898027007095327,0.42711111111111116,0.645211784319408,0.08475036242606664,0.9896355177438667,0.10087534870101812,0.5927397741333185,0.5639374256134033,0.4566391730308533,0.056630664183736815,4.628863542609745,0.9092844473613801,10.56088888888889,0.008984862188209198,0.9148628309667842,900,913,1.0,1.0144444444444445,0.014444444444444444,0.7250821467688937,0.5488340258598328,0.6546078852726722,0.08106847032562192,10.635745286941528
tie_decay,-20%,0.8,9,20269902,0.40199999999999997,0.33733333333333326,0.26066666666666666,0.6626666666666666,0.5980000000000001,0.5917798197777688,0.4322222222222223,0.649970327778844,0.07514496901410318,0.9891957041427375,0.0984121810988801,0.5932517260174842,0.5657295703887939,0.45517789125442504,0.057176908752327754,4.658559788227081,0.916841445117657,10.821777777777779,0.007988821643258311,0.9179459094821277,900,923,1.0,1.0255555555555556,0.025555555555555557,0.7204767063921993,0.5498554706573486,0.6591526314209301,0.07198190574474062,10.625869512557983
tie_decay,-20%,0.8,10,20270911,0.3786666666666666,0.36,0.2613333333333333,0.64,0.6213333333333334,0.5785413642097376,0.39199999999999996,0.6297092907553492,0.07503414042623649,0.9858205519911378,0.09861026659284906,0.5934410447294624,0.5526446723937988,0.4598672091960907,0.056434512725015526,4.645465092711978,0.9015772434386297,10.581333333333331,0.006373162488307232,0.9107116527985564,900,910,1.0,1.011111111111111,0.011111111111111112,0.7461538461538462,0.5546082854270935,0.6392157067330683,0.07177895078017671,9.784396648406982
tie_decay,-20%,0.8,11,20271920,0.39911111111111114,0.3655555555555556,0.23533333333333334,0.6344444444444445,0.6008888888888889,0.5940777459842089,0.4351111111111111,0.6530001845086337,0.08342440523787481,0.98856229780416,0.10029927330740858,0.5919933036854963,0.5676974606513977,0.4556623125076294,0.05670266914959653,4.624817508538564,0.9099261320466792,10.543111111111111,0.00873647952957609,0.9145940983463717,900,915,1.0,1.0166666666666666,0.016666666666666666,0.7420765027322405,0.5484080910682678,0.6621987038758492,0.07999938503936677,9.758277416229248
tie_decay,-20%,0.8,12,20272929,0.4073333333333333,0.3482222222222222,0.24444444444444444,0.6517777777777778,0.5926666666666667,0.5995888688745586,0.46511111111111114,0.6541888201127855,0.07611777220639555,0.9881377080315882,0.09699695884163802,0.5923798634369815,0.5702089691162109,0.45604634284973145,0.056841713221601496,4.640083813932207,0.9162652522973768,10.767555555555555,0.008525853659333392,0.9129118164526376,900,917,1.0,1.018888888888889,0.01888888888888889,0.7251908396946565,0.5489266514778137,0.6632523427373131,0.07285059249589465,9.685219764709473
tie_decay,-20%,0.8,13,20273938,0.39888888888888885,0.34422222222222215,0.2568888888888889,0.6557777777777778,0.6011111111111112,0.5898246424826644,0.4262222222222223,0.6477644251145217,0.08032328879516883,0.9914712365614566,0.09741188771936482,0.5925238167938223,0.5648240947723389,0.4602297794818878,0.056720049658597144,4.672599926418728,0.9090343563198298,10.594666666666667,0.008607218919225241,0.9108957041816724,900,915,1.0,1.0166666666666666,0.016666666666666666,0.7693989071038252,0.5540245175361633,0.6571321279627979,0.07681289356006782,9.886061906814575
tie_decay,-20%,0.8,14,20274947,0.3924444444444444,0.3440000000000001,0.2635555555555556,0.6560000000000001,0.6075555555555556,0.5913114225914167,0.4302222222222223,0.6536198752237423,0.08022949367474126,0.9898567231737636,0.1012792170636898,0.5935036568828645,0.5669739484786988,0.45095295429229737,0.05728615766604594,4.624163103845384,0.9114504010547516,10.818222222222225,0.007735920735223811,0.9153292972771047,900,923,1.0,1.0255555555555556,0.025555555555555557,0.7118093174431203,0.544682502746582,0.6626526595370152,0.07698350615485672,9.969610929489136
tie_decay,-20%,0.8,15,20275956,0.4091111111111111,0.35533333333333333,0.23555555555555557,0.6446666666666667,0.5908888888888888,0.5863546687117002,0.41355555555555557,0.6428436805729352,0.07594892306785633,0.9874617904675805,0.09860199748611337,0.5941083341311562,0.5636926317214965,0.4574780547618866,0.05653879577901924,4.629870032734342,0.9173969433420587,10.427555555555555,0.0074279131793013545,0.912616623236513,900,911,1.0,1.0122222222222221,0.012222222222222223,0.7486278814489572,0.5505538582801819,0.6520336194426338,0.07269611286329436,10.439041137695312
tie_decay,-20%,0.8,16,20276965,0.39488888888888896,0.3413333333333333,0.2637777777777778,0.6586666666666666,0.605111111111111,0.5875845756152892,0.41800000000000004,0.6470209905785451,0.07931337641248,0.9901494767924174,0.09988872073313729,0.5925256255570992,0.5670734143257141,0.4552672302722931,0.05636995654872751,4.593648823738098,0.9223505027942938,10.625333333333334,0.007623828684789312,0.9088266606771636,900,911,1.0,1.0122222222222221,0.012222222222222223,0.7387486278814489,0.54668790102005,0.656160106873202,0.07609068083094805,9.920591592788696
tie_decay,-20%,0.8,17,20277974,0.3884444444444444,0.3602222222222223,0.2513333333333333,0.6397777777777778,0.6115555555555556,0.5835684895973334,0.4077777777777778,0.6371257449537904,0.07504009699256747,0.9874529979570255,0.09501115187961336,0.592806647974042,0.55838041305542,0.4537154805660248,0.05685164494103041,4.617200850857628,0.9115152504772603,10.71111111111111,0.006381707157936484,0.9173601563940127,900,916,1.0,1.0177777777777777,0.017777777777777778,0.7205240174672489,0.5481071472167969,0.6463455002846646,0.0717160600750657,11.290873765945435
tie_decay,-20%,0.8,18,20278983,0.3953333333333333,0.3602222222222223,0.24444444444444444,0.6397777777777778,0.6046666666666667,0.5934526481127684,0.45,0.6504875488280875,0.08527888976686519,0.9899144177386324,0.10206642708833996,0.5935385702036168,0.5671770620346069,0.45703309774398804,0.057094972067039104,4.670842400550843,0.9045855567039844,10.731555555555554,0.007928514737423122,0.9117353998679719,900,921,1.0,1.0233333333333334,0.023333333333333334,0.753528773072747,0.5513353943824768,0.6597683667680229,0.08162826635309162,10.290541648864746
tie_decay,-20%,0.8,19,20279992,0.39466666666666667,0.3513333333333334,0.254,0.6486666666666666,0.6053333333333333,0.5881714483785491,0.4288888888888889,0.6420324454392682,0.08444159447540478,0.9898529234154023,0.10079681525698542,0.5931808914052518,0.5603217911720276,0.45660165429115296,0.05688888888888889,4.649604989687602,0.9163759268166082,10.614222222222223,0.008687895235955463,0.9147021966600078,900,917,1.0,1.018888888888889,0.01888888888888889,0.7350054525627044,0.5502431392669678,0.6515332127201517,0.08079653549712007,10.263470888137817
tie_decay,+20%,1.2,0,20260821,0.40888888888888886,0.35555555555555557,0.23555555555555557,0.6444444444444444,0.5911111111111111,0.5915712921750399,0.43111111111111117,0.6472214117729649,0.08566223358150622,0.9909876627720966,0.10059524747436602,0.5942682418166292,0.5642978382110596,0.4180205476284027,0.05688640595903166,4.256516884062026,0.9045437069083673,10.753777777777778,0.00786631366171632,0.9140966130400551,900,917,1.0,1.018888888888889,0.01888888888888889,0.5528898582333697,0.5542529225349426,0.656423237138733,0.08200725842260392,10.390076160430908
tie_decay,+20%,1.2,1,20261830,0.40644444444444444,0.3408888888888888,0.25266666666666665,0.6591111111111111,0.5935555555555555,0.6060122098014905,0.4788888888888889,0.6646298867848741,0.08366080609197465,0.990051836631903,0.09703968454629414,0.5942649329526648,0.5779835748672485,0.42010765671730044,0.056650527622594676,4.260052029768626,0.9144460137199516,10.644888888888891,0.009601391778270664,0.9122998879002018,900,913,1.0,1.0144444444444445,0.014444444444444444,0.5629791894852135,0.5549401044845581,0.6739209484403497,0.07993610424016984,10.730258226394653
tie_decay,+20%,1.2,2,20262839,0.37999999999999995,0.3762222222222223,0.2437777777777778,0.6237777777777778,0.6200000000000001,0.5779501817010477,0.3897777777777777,0.6278666003621772,0.08626286123235165,0.9874916351212316,0.10194543402187904,0.5939265824797838,0.5503780627250672,0.41346545457839967,0.05751210428305401,4.2563908270200095,0.9043679657541758,10.833777777777778,0.006866373221411653,0.9130499245571237,900,929,1.0,1.0322222222222222,0.03222222222222222,0.5166846071044133,0.5509834885597229,0.6374939557315368,0.0824699800017672,10.21705150604248
tie_decay,+20%,1.2,3,20263848,0.39955555555555555,0.35133333333333333,0.2491111111111111,0.6486666666666667,0.6004444444444444,0.5921467932033093,0.4373333333333333,0.6480118891475669,0.07609099744047629,0.9884560857209799,0.09730747038689141,0.5949722853029901,0.5645929956436158,0.4153685522079468,0.05693358162631906,4.232962153487736,0.9094565817727487,10.654222222222222,0.006660011462466038,0.911108109647395,900,919,1.0,1.021111111111111,0.021111111111111112,0.5386289445048966,0.5510573387145996,0.6570757190941191,0.07289148611129947,10.297909021377563
tie_decay,+20%,1.2,4,20264857,0.4153333333333334,0.33688888888888896,0.24777777777777776,0.6631111111111112,0.5846666666666667,0.5832383514213322,0.41022222222222227,0.6380147468718872,0.08415630067630772,0.991575428965152,0.10271146478693702,0.5924047809147982,0.5589210224151612,0.41154375314712527,0.057075108628181256,4.204427259233263,0.9227373918117666,10.677333333333333,0.00762101360080836,0.9096506591426546,900,922,1.0,1.0244444444444445,0.024444444444444446,0.5130151843817787,0.5459277629852295,0.6473292870590475,0.08045264488933923,10.243533372879028
tie_decay,+20%,1.2,5,20265866,0.40333333333333327,0.3631111111111111,0.23355555555555554,0.636888888888889,0.5966666666666667,0.5888710434087961,0.43644444444444447,0.6411959503126593,0.08303134096694804,0.9908340939659044,0.09950622989725122,0.595041276348583,0.560332612991333,0.4117526817321777,0.05695592799503414,4.197798784361946,0.9167296072564064,10.630666666666666,0.008457815475471708,0.9127811078027241,900,919,1.0,1.021111111111111,0.021111111111111112,0.5016322089227421,0.5463204383850098,0.6505263553775844,0.07933532781855956,10.159427404403687
tie_decay,+20%,1.2,6,20266875,0.39688888888888885,0.3506666666666666,0.2524444444444444,0.6493333333333332,0.6031111111111112,0.5916609803705346,0.442,0.6478190477491826,0.08409296006330201,0.9911286656706415,0.10128567339602505,0.5936091450319092,0.5636654424667359,0.4151896035671234,0.05706021104903788,4.240554411994086,0.9130410615120661,10.836444444444446,0.007842764121951014,0.9127951084967072,900,921,1.0,1.0233333333333334,0.023333333333333334,0.5276872964169381,0.550755500793457,0.6570627065548174,0.08061121775867686,10.58900499343872
tie_decay,+20%,1.2,7,20267884,0.40777777777777774,0.34333333333333327,0.24888888888888888,0.6566666666666667,0.5922222222222223,0.5895106107973952,0.434,0.6428281587289955,0.08768741608193191,0.9913979115749575,0.10126865507179192,0.5938964359531653,0.5641082787513733,0.41603376030921935,0.05680695220360026,4.230287281725142,0.9200938211339285,10.625333333333334,0.007723189965812579,0.9117290355236258,900,918,1.0,1.02,0.02,0.5370370370370371,0.5503920912742615,0.6520989460203067,0.08394444245330179,10.330335855484009
tie_decay,+20%,1.2,8,20268893,0.4004444444444444,0.3373333333333333,0.2622222222222222,0.6626666666666666,0.5995555555555556,0.589334652319114,0.42644444444444446,0.6449313438759963,0.08519652361751455,0.9900952496625757,0.10058564925437555,0.5919154388714033,0.5635332489013671,0.41381886243820193,0.057040347610180016,4.225102512783475,0.9286902234332772,10.651999999999997,0.007633833851211811,0.9148628309667842,900,921,1.0,1.0233333333333334,0.023333333333333334,0.5190010857763301,0.5488340258598328,0.6542019228081878,0.08153989970579234,10.160441875457764
tie_decay,+20%,1.2,9,20269902,0.3928888888888889,0.3622222222222222,0.2448888888888889,0.6377777777777778,0.607111111111111,0.5899893410595212,0.4177777777777778,0.6501439523056816,0.07492307772679944,0.9890986062924498,0.09742494909594093,0.5945428804478261,0.5648587274551392,0.4135815858840942,0.05731346989447549,4.242948628001743,0.9153006061285673,10.836888888888891,0.007226736646065636,0.9179459094821277,900,924,1.0,1.0266666666666666,0.02666666666666667,0.5173160173160173,0.5498554706573486,0.6592811336884273,0.07163281945609978,10.018781423568726
tie_decay,+20%,1.2,10,20270911,0.3915555555555556,0.36666666666666664,0.24177777777777776,0.6333333333333334,0.6084444444444445,0.5751074772702544,0.38288888888888883,0.6295040227392599,0.07531887306767998,0.9874598840545207,0.10043529492306391,0.5955897864474972,0.5520919346809388,0.41703017950057986,0.05668280571073867,4.231265436225467,0.9137920770010617,10.603555555555554,0.006100370957606306,0.9107116527985564,900,914,1.0,1.0155555555555555,0.015555555555555555,0.5393873085339168,0.5546082854270935,0.6389989965732381,0.07209122414844704,10.073331832885742
tie_decay,+20%,1.2,11,20271920,0.40422222222222215,0.3351111111111111,0.26066666666666666,0.664888888888889,0.5957777777777779,0.5961264382121959,0.4471111111111112,0.6526161430798838,0.08352396695376477,0.9890956103724489,0.1003281383664812,0.5927929659021549,0.5676727509498596,0.41374906778335574,0.05701303538175047,4.222374773237441,0.9215660066760712,10.527555555555555,0.00828682802630993,0.9145940983463717,900,920,1.0,1.0222222222222221,0.022222222222222223,0.5108695652173914,0.5484080910682678,0.66174957532338,0.08000542750276063,9.878331184387207
tie_decay,+20%,1.2,12,20272929,0.39466666666666667,0.36111111111111105,0.24422222222222223,0.638888888888889,0.6053333333333333,0.596234967847725,0.4462222222222223,0.6540282453608017,0.07620592587969281,0.9870331751882193,0.098290466802478,0.5949073257807883,0.568744637966156,0.4133530831336975,0.0571570453134699,4.229042993439568,0.9004774583392344,10.701777777777776,0.007739580226934848,0.9129118164526376,900,921,1.0,1.0233333333333334,0.023333333333333334,0.5200868621064061,0.5489266514778137,0.6631545959433165,0.07292618980463095,10.888641595840454
tie_decay,+20%,1.2,13,20273938,0.3984444444444445,0.35644444444444445,0.24511111111111109,0.6435555555555555,0.6015555555555555,0.5902287529849383,0.4304444444444445,0.6473306178229674,0.08031067331871515,0.9913631043088749,0.09911647866512308,0.5919354748583018,0.565669662952423,0.4176059687137604,0.05698324022346369,4.259474025090537,0.9107606706273127,10.655111111111111,0.007433654264039366,0.9108957041816724,900,920,1.0,1.0222222222222221,0.022222222222222223,0.5489130434782609,0.5540245175361633,0.6565278150507043,0.07684074912820793,10.254258394241333
tie_decay,+20%,1.2,14,20274947,0.3875555555555556,0.35511111111111116,0.2573333333333333,0.644888888888889,0.6124444444444443,0.5934353516827351,0.4335555555555555,0.653498527863393,0.08024137915419524,0.9898435368722237,0.09761059532633094,0.5923490870032581,0.5664180636405944,0.41063124537467954,0.05693358162631906,4.184711989190844,0.9129475401691591,10.655555555555555,0.007848486926362763,0.9153292972771047,900,919,1.0,1.021111111111111,0.021111111111111112,0.49075081610446136,0.544682502746582,0.662549193702458,0.07693611361623409,9.6716148853302
tie_decay,+20%,1.2,15,20275956,0.39333333333333337,0.33888888888888885,0.2677777777777778,0.661111111111111,0.6066666666666667,0.5885162227999893,0.4351111111111111,0.642452779186331,0.07580832851228171,0.9876974368734588,0.09834036711790692,0.5907808768428735,0.5624627494812011,0.41458155393600465,0.05709248913718188,4.236742067866856,0.9131575951489838,10.648,0.007329347425588524,0.912616623236513,900,922,1.0,1.0244444444444445,0.024444444444444446,0.5260303687635575,0.5505538582801819,0.6517139185275798,0.0724940139859489,10.116990804672241
tie_decay,+20%,1.2,16,20276965,0.4013333333333333,0.35044444444444445,0.24822222222222223,0.6495555555555554,0.5986666666666667,0.5889299399225365,0.42511111111111105,0.6470868802641208,0.07938218865123284,0.9900884932417584,0.09954598029158636,0.5922057853240507,0.5657751822471618,0.412807902097702,0.05700806952203601,4.212427871704102,0.9164232732569687,10.653333333333332,0.007712532515899254,0.9088266606771636,900,919,1.0,1.021111111111111,0.021111111111111112,0.5070729053318824,0.54668790102005,0.6561419625598448,0.07614668640984479,10.243172645568848
tie_decay,+20%,1.2,17,20277974,0.37355555555555553,0.37888888888888894,0.24755555555555556,0.6211111111111111,0.6264444444444445,0.5828279879814806,0.4062222222222222,0.6372109133205414,0.07480295025035344,0.9868453017863128,0.09861892258286105,0.595686214970618,0.5576989698410034,0.4111402297019959,0.05729360645561764,4.2164055406782355,0.9148834570252187,10.708444444444444,0.006158693055863796,0.9173601563940127,900,925,1.0,1.0277777777777777,0.027777777777777776,0.5167567567567568,0.5481071472167969,0.6463166401361717,0.07170424156284216,10.29005241394043
tie_decay,+20%,1.2,18,20278983,0.40488888888888896,0.3511111111111111,0.244,0.6488888888888888,0.595111111111111,0.5922377899604298,0.44177777777777777,0.6500435350101239,0.08507353864363147,0.9899838668843224,0.1008743989919881,0.5937679389290142,0.567350971698761,0.4163256216049194,0.05679950341402856,4.232719502766927,0.917041174954652,10.678666666666668,0.00768760039921639,0.9117353998679719,900,917,1.0,1.018888888888889,0.01888888888888889,0.5234460196292258,0.5513353943824768,0.6592223182956535,0.0814746684916825,10.452543020248413
