step,difficulty,mean_quality,mean_knowledge,mean_trust_ai,mean_trust_peer,mean_performance,peer_events,ai_events,hybrid_events,success_rate,avg_tie_strength,HIRI,AMR,gini_performance,scenario,replication
3,0.5277981210592114,0.24466663038509442,0.5323087802374127,0.4579067230493504,0.45740413812875,0.7578014357406019,65,16,39,0.0,0.9919237454149684,1.0,0.4583333333333333,0.14521885725419545,baseline_human_only,2
4,0.8635798354668816,0.12820420859756063,0.535758338782163,0.43450635854516645,0.4132374714620834,0.8860056443381625,63,14,43,0.0,0.9870654120816352,1.0192307692307692,0.475,0.1463956721175512,baseline_human_only,2
5,0.5543029522114788,0.23519932854996128,0.5417499098928532,0.4103396918784997,0.3692217565073191,1.1212049728881237,61,12,47,0.008333333333333333,0.9790987454149686,1.0384615384615385,0.49166666666666664,0.14144074449506994,baseline_human_only,2
6,0.7631699936413292,0.1533625904187872,0.545659713921026,0.38367302521183305,0.32630508984065243,1.274567563306911,55,16,49,0.0,0.9712695787483018,1.0,0.5416666666666666,0.14292915676362444,baseline_human_only,2
7,0.4563743632922198,0.2501679344228175,0.5515869644178366,0.3568511082880834,0.284821165258949,1.5247354977297283,54,17,49,0.008333333333333333,0.9637404120816352,0.9903846153846154,0.55,0.13850605756838438,baseline_human_only,2
8,0.3788777639032714,0.29869958144937253,0.5604271318946962,0.3364344416214167,0.24689168876970638,1.823435079179101,69,17,34,0.041666666666666664,0.956915412081635,0.9903846153846154,0.425,0.13406218475658668,baseline_human_only,2
9,0.46398240834762183,0.23844308278417262,0.5662559214623388,0.31060110828808346,0.2075316099837797,2.0618781619632736,56,15,49,0.008333333333333333,0.9492112454149684,1.0096153846153846,0.5333333333333333,0.12557416734577823,baseline_human_only,2
10,0.33034404270283463,0.29148432802468777,0.5729287295185621,0.28236480203215897,0.17073918411947725,2.353362489987961,51,13,56,0.025,0.9415487454149684,1.0288461538461537,0.575,0.12079529126740778,baseline_human_only,2
11,0.3470668158596432,0.27831298846161157,0.5793157408821902,0.2533806130957345,0.1399467837997743,2.6316754784495733,48,20,52,0.025,0.9342904120816351,0.9615384615384616,0.6,0.11593829560481103,baseline_human_only,2
12,0.35417273907401736,0.273501110486769,0.5859746404604612,0.22719303154852835,0.11031460579814686,2.905176588936342,54,14,52,0.025,0.9266737454149684,1.0192307692307692,0.55,0.1115266912177915,baseline_human_only,2
13,0.38019441378176777,0.2726429637458804,0.5941524438639622,0.20873635986195946,0.08230545931239777,3.1778195526822226,66,14,40,0.016666666666666666,0.9190737454149684,1.0192307692307692,0.45,0.109467094527566,baseline_human_only,2
14,0.8575090408460626,0.10517016246117686,0.5971972485020005,0.18277740498053874,0.06046885658428284,3.2829897151433993,51,24,45,0.0,0.9116112454149684,0.9230769230769231,0.575,0.11488618393354151,baseline_human_only,2
15,0.8001015827570104,0.1171696160228588,0.6003473106976216,0.1606281873905785,0.041266673687593555,3.400159331166258,55,20,45,0.0,0.9039237454149684,0.9615384615384616,0.5416666666666666,0.11410573933540055,baseline_human_only,2
16,0.3477930594927577,0.26684114977176276,0.6076815056861633,0.14225859474063457,0.024506304555739735,3.6670004809380203,60,11,49,0.0,0.8957612454149684,1.0480769230769231,0.5,0.11067744884268985,baseline_human_only,2
17,0.7133964333771612,0.15869568302136158,0.6122532794029574,0.12462887416134284,0.013968293727432366,3.8256961639593823,57,14,49,0.008333333333333333,0.8879695787483018,1.0192307692307692,0.525,0.10973422431904058,baseline_human_only,2
18,0.52050888946097,0.21667449146816067,0.6181262553019125,0.11014580626228572,0.010606141881783299,4.042370655427543,58,16,46,0.03333333333333333,0.8809070787483015,1.0,0.5166666666666667,0.10921549021581005,baseline_human_only,2
19,0.30592899726787925,0.2576457708272816,0.6239261147353763,0.09319278376799417,0.00844051305488162,4.300016426254825,47,21,52,0.041666666666666664,0.8743487454149683,0.9519230769230769,0.6083333333333333,0.11020891324446427,baseline_human_only,2
20,0.33849462934893937,0.2855682946960026,0.6317389920211248,0.0793759951292865,0.007042930596218877,4.585584720950828,59,10,51,0.06666666666666667,0.8676737454149683,1.0576923076923077,0.5083333333333333,0.1082883541813796,baseline_human_only,2
21,0.8770740275353655,0.0950239990756385,0.6338991418859087,0.06289697417726618,0.002846709244031437,4.680608720026466,39,14,67,0.0,0.8595029120816349,1.0192307692307692,0.675,0.11022132089328816,baseline_human_only,2
22,0.4463095763691186,0.24617671039238292,0.6409250107810655,0.05170179140082461,0.002979631279010029,4.926785430418848,59,10,51,0.03333333333333333,0.851915412081635,1.0576923076923077,0.5083333333333333,0.10762125336503393,baseline_human_only,2
23,0.4161092982021033,0.2641540562748638,0.6491110624366756,0.045506452851224725,0.004021297945676696,5.190939486693712,66,16,38,0.058333333333333334,0.8452612454149683,1.0,0.45,0.10765441160618823,baseline_human_only,2
24,0.5482089943680384,0.193802843781683,0.653765721623973,0.03445751855120141,0.0016666666666666635,5.384742330475396,43,18,59,0.0,0.8374820787483017,0.9807692307692307,0.6416666666666667,0.10596513400412931,baseline_human_only,2
25,0.675165633421066,0.16148120002284827,0.658690694259939,0.027602086610999742,0.0011666666666666635,5.546223530498243,54,24,42,0.0,0.8301237454149683,0.9230769230769231,0.55,0.10624224610441015,baseline_human_only,2
26,0.5839606368257142,0.19447439693930824,0.6642790374426297,0.021101484425209576,0.0011666666666666635,5.7406979274375525,56,18,46,0.008333333333333333,0.8225362454149683,0.9807692307692307,0.5333333333333333,0.10661891357236475,baseline_human_only,2
27,0.40707497652226965,0.25771249798061246,0.6708119540400883,0.01676000663359539,0.0027916666666666637,5.998410425418164,51,10,59,0.058333333333333334,0.8157529120816349,1.0576923076923077,0.575,0.10583715426519139,baseline_human_only,2
28,0.8386842519024094,0.12378673022239113,0.6744967888751471,0.011891924292907342,0.00020833333333333028,6.1221971556405546,50,16,54,0.0,0.807590412081635,1.0,0.5833333333333334,0.10663352516444367,baseline_human_only,2
29,0.6439383068283401,0.18727277643129964,0.6799340233402721,0.008986840136142668,0.0009166666666666636,6.309469932071855,53,14,53,0.025,0.7999112454149683,1.0192307692307692,0.5583333333333333,0.10712035574994785,baseline_human_only,2
30,0.8346088616738792,0.1369879603168512,0.6843258318206101,0.006547491611257511,0.0,6.446457892388706,59,19,42,0.0,0.792115412081635,0.9711538461538461,0.5083333333333333,0.10741726050443087,baseline_human_only,2
31,0.6145319860370901,0.2062215068346361,0.6898595386027756,0.004756068363853013,0.0005833333333333334,6.652679399223342,54,13,53,0.016666666666666666,0.7845945787483016,1.0288461538461537,0.55,0.1074628075548585,baseline_human_only,2
32,0.7903339558710657,0.15525245007331956,0.6945059343739481,0.0036368860139769474,0.0005833333333333334,6.807931849296662,61,22,37,0.008333333333333333,0.7772112454149682,0.9423076923076923,0.49166666666666664,0.10758001440864823,baseline_human_only,2
33,0.8074100057871938,0.15359679313609592,0.699173733848269,0.0021999059066642322,0.0001666666666666667,6.961528642432758,58,25,37,0.0,0.7695445787483016,0.9134615384615384,0.5166666666666667,0.10995791632792613,baseline_human_only,2
34,0.5787563003939113,0.2228620157081767,0.7055452071944823,0.0017011282364247072,0.0008750000000000001,7.184390658140935,56,12,52,0.025,0.7619195787483015,1.0384615384615385,0.5333333333333333,0.10841020238595535,baseline_human_only,2
35,0.43118820680620124,0.2825886511185605,0.7129886979030353,0.0012844615697580406,0.004375,7.466979309259495,57,11,52,0.10833333333333334,0.756415412081635,1.0480769230769231,0.525,0.10850389592775847,baseline_human_only,2
36,0.31745494918448197,0.3173331297839927,0.7214816454148987,0.0007556905945756106,0.007750000000000002,7.784312439043489,65,19,36,0.16666666666666666,0.7526820787483016,0.9711538461538461,0.4583333333333333,0.10836112533751421,baseline_human_only,2
37,0.8935585612441281,0.13581426369156288,0.7253722863957864,0.0007556905945756106,0.0015416666666666667,7.92012670273505,53,15,52,0.0,0.7447654120816349,1.0096153846153846,0.5583333333333333,0.1096894861116412,baseline_human_only,2
38,0.5404204754728144,0.24988769596559943,0.7317324251695463,5.433845632550766e-05,0.0037500000000000007,8.17001439870065,57,15,48,0.075,0.7384070787483016,1.0096153846153846,0.525,0.11093121036263262,baseline_human_only,2
39,0.820812418546625,0.16067491812635776,0.7358759623151533,5.433845632550766e-05,0.0012083333333333334,8.330689316827007,54,10,56,0.008333333333333333,0.7302445787483015,1.0576923076923077,0.55,0.1113075211718628,baseline_human_only,2
40,0.3618888307360225,0.2961477152058412,0.7430281905031599,5.433845632550766e-05,0.007041666666666667,8.62683703203285,51,19,50,0.16666666666666666,0.7261154120816349,0.9711538461538461,0.575,0.10894867498834611,baseline_human_only,2
41,0.5236343037422171,0.2709611677167542,0.7500683915166519,0.0,0.005875000000000001,8.897798199749605,60,15,45,0.09166666666666666,0.7201195787483015,1.0096153846153846,0.5,0.10817661643100365,baseline_human_only,2
42,0.37401827481000494,0.3098862767607563,0.7586242120276354,0.0,0.0085,9.20768447651036,64,17,39,0.11666666666666667,0.7149362454149683,0.9903846153846154,0.4666666666666667,0.10683384882893075,baseline_human_only,2
43,0.6534011199372407,0.2528028667837897,0.765851623352336,0.0,0.006666666666666667,9.46048734329415,64,11,45,0.058333333333333334,0.7082404120816349,1.0480769230769231,0.4666666666666667,0.1067875520536138,baseline_human_only,2
44,0.7867376664971815,0.17333275147021374,0.7697649013729275,0.0,0.005833333333333334,9.633820094764362,54,16,50,0.03333333333333333,0.7011154120816349,1.0,0.55,0.10830261404406047,baseline_human_only,2
45,0.8059054289348488,0.1880120473821631,0.7743835779710394,0.0,0.002541666666666667,9.821832142146526,51,5,64,0.0,0.6929279120816348,1.1057692307692308,0.575,0.10856506564393933,baseline_human_only,2
46,0.4744443356802672,0.3011822117749889,0.7823544833413817,0.0,0.007125000000000001,10.123014353921514,56,14,50,0.15833333333333333,0.6886070787483016,1.0192307692307692,0.5333333333333333,0.1089867240188452,baseline_human_only,2
47,0.773368932604751,0.17921424100626784,0.7867348960852454,0.0,0.0028750000000000004,10.302228594927783,52,21,47,0.008333333333333333,0.6811362454149682,0.9519230769230769,0.5666666666666667,0.10916733399129874,baseline_human_only,2
48,0.6174839074355363,0.24888696340564512,0.7931083542321322,0.0,0.0047083333333333335,10.551115558333429,58,18,44,0.08333333333333333,0.6751279120816349,0.9807692307692307,0.5166666666666667,0.10940741205288501,baseline_human_only,2
49,0.4924184526121366,0.31199072765102126,0.8010730044599258,0.0,0.010125,10.86310628598445,66,16,38,0.19166666666666668,0.6713945787483016,1.0,0.45,0.10933917850274164,baseline_human_only,2
50,0.8362052887294162,0.20039093581670078,0.8061620122461723,0.0,0.0028750000000000004,11.06349722180115,62,16,42,0.008333333333333333,0.6634654120816348,1.0,0.48333333333333334,0.10985859771049429,baseline_human_only,2
51,0.6828981609389162,0.2392697899532168,0.8119261278672846,0.0,0.0037500000000000007,11.302767011754366,62,18,40,0.06666666666666667,0.6571987454149683,0.9807692307692307,0.48333333333333334,0.10960604362915174,baseline_human_only,2
52,0.36183055061277003,0.35273182878131315,0.8190680456412374,0.0,0.012875000000000001,11.65549884053568,56,13,51,0.2916666666666667,0.6559195787483015,1.0288461538461537,0.5333333333333333,0.10876590209304912,baseline_human_only,2
53,0.37455956411526337,0.3483315921012538,0.8272555736452125,0.0,0.016583333333333335,12.003830432636933,63,16,41,0.25,0.6539654120816348,1.0,0.475,0.1060517046065271,baseline_human_only,2
54,0.6425676174972956,0.28458386705085825,0.8337986358336591,0.0,0.011000000000000003,12.288414299687792,66,12,42,0.10833333333333334,0.6484237454149682,1.0384615384615385,0.45,0.10616282647082823,baseline_human_only,2
55,0.6954467705400788,0.24223297844806158,0.8386156337065102,0.0,0.006458333333333334,12.530647278135852,57,16,47,0.05,0.6418279120816348,1.0,0.525,0.10746362728572716,baseline_human_only,2
56,0.5722448275898444,0.2696044219303844,0.8437322992669309,0.0,0.008958333333333336,12.800251700066237,52,22,46,0.14166666666666666,0.6373445787483014,0.9423076923076923,0.5666666666666667,0.10733621915261914,baseline_human_only,2
57,0.7334330919065686,0.23151167420636137,0.8473347737457624,0.0,0.005041666666666667,13.0317633742726,52,12,56,0.05,0.6301904120816348,1.0384615384615385,0.5666666666666667,0.10851830302135392,baseline_human_only,2
58,0.3854249911763955,0.34649892415475836,0.8534147269569724,0.0,0.014666666666666668,13.378262298427357,56,11,53,0.2916666666666667,0.6286320787483014,1.0480769230769231,0.5333333333333333,0.1071315072156499,baseline_human_only,2
59,0.32156606520650716,0.36615237313090765,0.8602843612027299,0.0,0.02204166666666667,13.744414671558266,54,17,49,0.35833333333333334,0.6289654120816348,0.9903846153846154,0.55,0.10595034638046165,baseline_human_only,2
60,0.581449204932974,0.299983442886578,0.8664029986826549,0.0,0.019583333333333338,14.044398114444846,60,17,43,0.23333333333333334,0.6266112454149682,0.9903846153846154,0.5,0.1064185962415838,baseline_human_only,2
1,0.6326172217721507,0.2075629894445216,0.5189150883763438,0.502238436303953,0.5534640936677003,0.2075629894445216,52,13,55,0.0,0.9930327565748994,1.0,0.5666666666666667,0.2420123491443072,baseline_human_only,3
2,0.782681575968293,0.16062615728257304,0.5236031917872392,0.48182176963728646,0.5097140936677003,0.36818914672709463,71,15,34,0.0,0.9882202565748993,0.9813084112149533,0.4083333333333333,0.2202644260015269,baseline_human_only,3
3,0.8854109406264723,0.12270789079588657,0.5264936986954469,0.4547384363039531,0.46638076033436693,0.49089703752298125,55,16,49,0.0,0.9834535899082327,0.9719626168224299,0.5416666666666666,0.192429831418029,baseline_human_only,3
4,0.6577590788027229,0.21124149846521184,0.5320964483388241,0.43265510297061976,0.42013076033436697,0.702138535988193,67,9,44,0.0,0.9783660899082327,1.0373831775700935,0.44166666666666665,0.16913911095191356,baseline_human_only,3
5,0.3199139625726071,0.31897052091807426,0.5401941511199924,0.40765510297061974,0.3790890936677003,1.0211090569062673,60,13,47,0.041666666666666664,0.9714410899082326,1.0,0.5,0.15318501501388093,baseline_human_only,3
6,0.8420961675636103,0.13766429815986492,0.5437386233334813,0.3834884363039531,0.33283909366770026,1.158773355066132,62,9,49,0.0,0.9636244232415658,1.0373831775700935,0.48333333333333334,0.1572879987470989,baseline_human_only,3
7,0.36302426280419287,0.270726871979646,0.549488446465992,0.3526551029706198,0.29217242700103363,1.4295002270457784,46,19,55,0.016666666666666666,0.9566285899082326,0.9439252336448598,0.6166666666666667,0.1452678768605371,baseline_human_only,3
8,0.6776168060959221,0.16523384088940812,0.5534587699606994,0.3256769525079052,0.2498932123218786,1.5947340679351865,55,18,47,0.0,0.9491202565748993,0.9532710280373832,0.5416666666666666,0.14731434185358022,baseline_human_only,3
9,0.6335397107644378,0.19446321197538333,0.5583159384588704,0.30030883271445824,0.20616552870193458,1.7891972799105698,57,10,53,0.0,0.941036923241566,1.02803738317757,0.525,0.14521295960025687,baseline_human_only,3
10,0.7796025619052754,0.12778220996585932,0.5615597438140834,0.27455618114791797,0.16704528804290225,1.916979489876429,54,18,48,0.0,0.9332577565748994,0.9532710280373832,0.55,0.1496257617816661,baseline_human_only,3
11,0.6223610140639753,0.18181487611472225,0.5666290829615088,0.2513496178205253,0.12889413305818137,2.0987943659911514,60,10,50,0.008333333333333333,0.9249910899082325,1.02803738317757,0.5,0.14830658574094305,baseline_human_only,3
12,0.5379363530136037,0.19265877820894062,0.57185441407793,0.22674163515060416,0.09664975433087349,2.2914531442000916,57,15,48,0.0,0.9169077565748992,0.9813084112149533,0.525,0.14439544188112127,baseline_human_only,3
13,0.7444511378564227,0.12001591374804156,0.574668031662906,0.1984844300652821,0.07013042351496614,2.4114690579481333,47,17,56,0.0,0.9090202565748994,0.9626168224299065,0.6083333333333333,0.14527462622698292,baseline_human_only,3
14,0.8618090422514604,0.08467710803875894,0.5770035664811783,0.17491448638549484,0.049136318888356116,2.4961461659868927,51,20,49,0.0,0.901249423241566,0.9345794392523364,0.575,0.15000888071870316,baseline_human_only,3
15,0.36515960971302214,0.24709873876968969,0.5835349500867895,0.1561115461182825,0.03264363822986609,2.743244904756582,58,14,48,0.016666666666666666,0.8935452565748992,0.9906542056074766,0.5166666666666667,0.14720589211052304,baseline_human_only,3
16,0.6594945059388744,0.14549540458460145,0.5866318544360101,0.13345304004083544,0.021132710791966023,2.8887403093411828,43,20,57,0.0,0.8857327565748992,0.9345794392523364,0.6416666666666667,0.14531798979614716,baseline_human_only,3
17,0.4413914037290719,0.20847862760554217,0.5919738261938231,0.11432163834213745,0.012340588072625787,3.097218936946726,49,17,54,0.008333333333333333,0.8779744232415659,0.9626168224299065,0.5916666666666667,0.1438065383261077,baseline_human_only,3
18,0.6344448262045936,0.1743325635600891,0.5968606151459035,0.0994032423255247,0.006928793176926575,3.271551500506815,58,14,48,0.0,0.8698452565748993,0.9906542056074766,0.5166666666666667,0.146136703541021,baseline_human_only,3
