shock_condition,replication,seed,final_peer_share,final_ai_share,final_hybrid_share,final_human_interaction_rate,final_ai_use_rate,final_mean_quality,final_success_rate,final_mean_knowledge,final_knowledge_gini,final_knowledge_rank_corr_with_initial,final_performance_gini,final_mean_ai_trust,final_mean_peer_trust,final_mean_tie_strength,final_network_density,final_mean_weighted_degree,final_recent_active_tie_fraction,final_mean_unique_peer_partners,final_mean_peer_marginal,final_mean_ai_availability_probability,initial_edge_count,final_edge_count,edge_retention_ratio,edge_count_ratio,new_edge_ratio,strong_tie_fraction,initial_mean_tie,final_mean_skill,final_skill_gini,runtime_seconds
Stable reliability,14,20274947,0.36666666666666664,0.37888888888888894,0.2544444444444444,0.6211111111111112,0.6333333333333333,0.6073586105613371,0.4828888888888889,0.6657829293691335,0.07431134867530668,0.985052295011537,0.092090616851444,0.6427201721321548,0.5695119524002075,0.4297251164913177,0.056499068901303545,4.345907574070824,0.901340315231699,10.528444444444444,0.006130507977210863,0.932683308758122,900,911,1.0,1.0122222222222221,0.012222222222222223,0.5993413830954994,0.544682502746582,0.675314346382091,0.07095597160758715,10.431896209716797
Stable reliability,15,20275956,0.33444444444444443,0.414,0.25155555555555553,0.586,0.6655555555555556,0.6026085343682149,0.4613333333333333,0.6559210040977365,0.0707640934297856,0.9828757806128514,0.09523838393578504,0.642408873700285,0.5637170839309692,0.4334714186191559,0.05658845437616389,4.390732996092902,0.8908279817519543,10.559111111111113,0.00497565078394228,0.9305720473792701,900,913,1.0,1.0144444444444445,0.014444444444444444,0.6221248630887185,0.5505538582801819,0.6655603397873616,0.06747964826431829,10.349705696105957
Stable reliability,16,20276965,0.35044444444444445,0.39555555555555555,0.254,0.6044444444444445,0.6495555555555557,0.6040117533751704,0.46688888888888885,0.6592050940633176,0.07418869980325898,0.9855840867248095,0.0949592608462265,0.6436279851087933,0.56924485206604,0.4307216203212738,0.056836747361887034,4.382033687114716,0.899352593824426,10.660444444444444,0.005331599411141494,0.9274850808764064,900,917,1.0,1.018888888888889,0.01888888888888889,0.6172300981461287,0.54668790102005,0.6687400302784962,0.07080153726388838,10.301640033721924
Stable reliability,17,20277974,0.3313333333333333,0.4117777777777778,0.2568888888888889,0.5882222222222222,0.6686666666666666,0.5971684544047108,0.4508888888888889,0.651046167732733,0.06846585102483994,0.9814202754735858,0.09413707368393073,0.6436855460962131,0.5622808980941773,0.4311287462711334,0.056491620111731845,4.359566378911336,0.8917890978395917,10.549333333333333,0.003993178359007401,0.9342892753709282,900,911,1.0,1.0122222222222221,0.012222222222222223,0.6256860592755215,0.5481071472167969,0.6606472387955927,0.06513565672779009,10.497300624847412
Stable reliability,18,20278983,0.35355555555555557,0.3844444444444445,0.262,0.6155555555555555,0.6464444444444445,0.604814603679325,0.4695555555555555,0.6622669876964252,0.07974155669627275,0.9834082755505675,0.09464213866466042,0.6441755304726733,0.5688471794128418,0.4332389807701111,0.057107386716325266,4.4286651128662955,0.8980434782608695,10.469777777777779,0.004940589532231513,0.9297719160872142,900,920,1.0,1.0222222222222221,0.022222222222222223,0.6402173913043478,0.5513353943824768,0.6719625652429372,0.07607849594226401,10.607865810394287
Stable reliability,19,20279992,0.34911111111111104,0.384,0.2668888888888889,0.616,0.6508888888888887,0.6008888571045877,0.46555555555555556,0.6546246322529109,0.0793120117187631,0.9861321431776495,0.0967495663009919,0.6399040074976852,0.5629309368133545,0.43400466442108154,0.05642954686530107,4.3838255085415305,0.9067626542874068,10.565333333333333,0.0058941405316204195,0.9323268015445244,900,910,1.0,1.011111111111111,0.011111111111111112,0.6351648351648351,0.5502431392669678,0.6644366200420687,0.07565207178932432,10.984829664230347
Stable reliability,20,20281001,0.3586666666666667,0.3902222222222222,0.2511111111111111,0.6097777777777779,0.6413333333333333,0.6020495107601841,0.4595555555555556,0.6585993631352277,0.07068869906316058,0.9838281419773864,0.09480854974314123,0.6411750431943031,0.5646892690658569,0.43354885339736937,0.0567870887647424,4.406939950995975,0.8932683457310574,10.62,0.004903653389536225,0.9311339496649702,900,916,1.0,1.0177777777777777,0.017777777777777778,0.6331877729257642,0.551608681678772,0.6681156562125551,0.06734338550387875,10.294456243515015
Stable reliability,21,20282010,0.3484444444444444,0.39044444444444454,0.2611111111111111,0.6095555555555555,0.6515555555555556,0.6142637128605366,0.5042222222222222,0.6715129528551025,0.07783462118637459,0.9873259334560593,0.09270843850242563,0.6422934402531618,0.5765716934204101,0.43275469183921816,0.056620732464307884,4.385944664107428,0.8994432454120639,10.58711111111111,0.006791680735065149,0.9308193470700854,900,915,1.0,1.0166666666666666,0.016666666666666666,0.6273224043715847,0.5479299426078796,0.6809972936378265,0.07423892191552817,10.479958534240723
Stable reliability,22,20283019,0.3433333333333334,0.3988888888888889,0.2577777777777778,0.6011111111111112,0.6566666666666667,0.6064435223951733,0.4788888888888889,0.6613525060697912,0.07593373115413567,0.9855585766878445,0.09335593504493236,0.6444549190267178,0.5690747237205506,0.4353850305080414,0.05662569832402235,4.413009434964922,0.8948989159438188,10.610222222222221,0.005415062230738179,0.9319476015947724,900,913,1.0,1.0144444444444445,0.014444444444444444,0.628696604600219,0.5526276230812073,0.6709790281487362,0.07232119094335365,9.982195377349854
Stable reliability,23,20284028,0.3666666666666667,0.38866666666666666,0.24466666666666664,0.6113333333333333,0.6333333333333333,0.6109966658217963,0.4893333333333334,0.6701985195813853,0.07123831747386865,0.9863832928830528,0.0911845995565767,0.6438282018869522,0.5736728572845459,0.4261463665962219,0.05698075729360646,4.346478267616695,0.8965114985081992,10.623111111111111,0.006058427463390882,0.9285586889813314,900,919,1.0,1.021111111111111,0.021111111111111112,0.5767138193688792,0.5413119792938232,0.6795750136300278,0.06790792080426566,10.641277551651001
Stable reliability,24,20285037,0.36244444444444446,0.38177777777777777,0.25577777777777777,0.6182222222222222,0.6375555555555554,0.6100504399863759,0.4902222222222223,0.6639097489298318,0.06991368373145118,0.9856055651721727,0.09053271392293923,0.6422213962270308,0.5712430500984191,0.43171762466430663,0.05674736188702669,4.385275672382779,0.9007644533725532,10.600444444444445,0.005611476191559588,0.9280375746452946,900,915,1.0,1.0166666666666666,0.016666666666666666,0.6273224043715847,0.5479711294174194,0.6734858303962484,0.06658365855277792,10.001830816268921
Stable reliability,25,20286046,0.36199999999999993,0.3837777777777778,0.2542222222222222,0.6162222222222222,0.638,0.6061669349476213,0.482,0.6648391497078744,0.07067008541086361,0.9837352710206527,0.0927174508852692,0.6419595907716134,0.5698857355117798,0.42996019959449766,0.05703786468032278,4.389769177436829,0.9011362840594964,10.641777777777778,0.0058674011708367835,0.931047943240485,900,920,1.0,1.0222222222222221,0.022222222222222223,0.6130434782608696,0.5469761490821838,0.6743576994997087,0.06743259282609171,9.729576826095581
Stable reliability,26,20287055,0.37244444444444447,0.3655555555555555,0.262,0.6344444444444445,0.6275555555555555,0.6062266448711054,0.4746666666666667,0.6657719714044416,0.0724757761942309,0.9843312649557571,0.0927887847277444,0.6429752809378384,0.5717428183555603,0.4401630413532257,0.05635257603972689,4.439959808190664,0.9095876418847049,10.555555555555554,0.006155021027015053,0.9323141053055416,900,908,1.0,1.008888888888889,0.008888888888888889,0.6607929515418502,0.5571997165679932,0.6752871916650937,0.06906740894824859,9.738698244094849
Stable reliability,27,20288064,0.3511111111111111,0.39666666666666667,0.25222222222222224,0.6033333333333334,0.6488888888888888,0.6087439737725429,0.48577777777777775,0.6646404392861749,0.07645181905587341,0.9812568539317523,0.09418394812686898,0.6419162852190123,0.5706776976585388,0.4342867696285248,0.05661576660459342,4.401071678638458,0.8997937991156286,10.613333333333335,0.0063137155117260315,0.93403100951728,900,914,1.0,1.0155555555555555,0.015555555555555555,0.6345733041575492,0.5504842400550842,0.674255297340149,0.07279790819020326,9.78710150718689
Stable reliability,28,20289073,0.35533333333333333,0.3955555555555555,0.2491111111111111,0.6044444444444445,0.6446666666666667,0.6010442324999719,0.45911111111111114,0.6550862077227214,0.08008289425974473,0.9865845993750803,0.0961256595566441,0.6425292119157485,0.5647252202033997,0.43560555815696717,0.05634761018001242,4.393521033498976,0.9068003712157426,10.428444444444445,0.00588132839211942,0.9300834938186984,900,910,1.0,1.011111111111111,0.011111111111111112,0.6428571428571429,0.5519148707389832,0.6648875831966444,0.07622755584156349,9.584794759750366
Stable reliability,29,20290082,0.3444444444444445,0.40399999999999997,0.25155555555555553,0.596,0.6555555555555556,0.5981639141381083,0.4502222222222222,0.6530276421775922,0.06958253863832006,0.9862978755625842,0.09354638609010982,0.6440614969376094,0.5608337903022766,0.4345856547355652,0.0567870887647424,4.417446312162611,0.895280133566948,10.528444444444444,0.004775105078644161,0.9283109263555173,900,916,1.0,1.0177777777777777,0.017777777777777778,0.6168122270742358,0.5525341033935547,0.6626787494970582,0.06625646990866252,10.016065120697021
Temporary drop + recovery,0,20260821,0.38755555555555554,0.3655555555555556,0.2468888888888889,0.6344444444444445,0.6124444444444446,0.5994762326489657,0.45822222222222225,0.6509947700656592,0.08457801668198112,0.9903427281881347,0.09689090175017345,0.6101043019404875,0.5679624390602112,0.43845108985900877,0.05692613283674738,4.4677118786705865,0.9077079041964538,10.719111111111111,0.006977043574887345,0.9317812537651569,900,918,1.0,1.02,0.02,0.6514161220043573,0.5542529225349426,0.6611734886598948,0.08032704876447583,9.734679222106934
Temporary drop + recovery,1,20261830,0.3753333333333334,0.3768888888888889,0.2477777777777778,0.6231111111111111,0.6246666666666666,0.6123894943104837,0.496,0.6675379491943861,0.08311376194561294,0.9902420007342304,0.09549636892268787,0.6078618162548735,0.5790805649757386,0.4392481529712677,0.05701055245189323,4.4824385891490515,0.9136873705627593,10.732000000000001,0.006567078824906984,0.9303002461821097,900,920,1.0,1.0222222222222221,0.022222222222222223,0.6521739130434783,0.5549401044845581,0.6775081588873747,0.07898874698129377,9.64241337776184
Temporary drop + recovery,2,20262839,0.35888888888888887,0.38799999999999996,0.2531111111111111,0.612,0.6411111111111112,0.5857384282557421,0.4193333333333333,0.6325487731065289,0.08555661511314692,0.9867756827797867,0.10081455140574004,0.6069259634850023,0.5550060486793518,0.4351454496383667,0.05680943513345749,4.424929566118453,0.9018779201565371,10.747555555555557,0.005192771513660715,0.9309515924950336,900,916,1.0,1.0177777777777777,0.017777777777777778,0.6320960698689956,0.5509834885597229,0.6430849490884186,0.08137612699158958,9.971465110778809
Temporary drop + recovery,3,20263848,0.3815555555555556,0.3668888888888888,0.25155555555555553,0.6331111111111111,0.6184444444444444,0.6000771533159124,0.4600000000000001,0.6523993251176963,0.07511439686901314,0.989583986451441,0.09296719835442285,0.6063435675914144,0.568928198814392,0.43548301219940183,0.05703786468032278,4.446150885052151,0.9182972997097575,10.606666666666666,0.006438502635083323,0.9293719217802934,900,920,1.0,1.0222222222222221,0.022222222222222223,0.6239130434782608,0.5510573387145996,0.6624682797968248,0.07137681278084496,10.15306568145752
Temporary drop + recovery,4,20264857,0.38400000000000006,0.35577777777777775,0.26022222222222224,0.6442222222222224,0.616,0.593133687000524,0.43977777777777777,0.6419783648100467,0.08344517789875183,0.9931232347057789,0.09816115362481391,0.6034895680207123,0.5622645044326782,0.43277840375900267,0.056774674115456246,4.398084139559004,0.919489570081038,10.535555555555554,0.006430451559974872,0.9281647227918027,900,917,1.0,1.018888888888889,0.01888888888888889,0.6215921483097055,0.5459277629852295,0.6522581381660825,0.07916176192148061,10.409825325012207
Temporary drop + recovery,5,20265866,0.3906666666666667,0.3653333333333333,0.244,0.6346666666666667,0.6093333333333333,0.5941790871983679,0.4422222222222223,0.6450752382473519,0.08272855163738452,0.9898977159325762,0.09831013612446358,0.6056645924417589,0.5637539029121399,0.432043080329895,0.05692364990689014,4.402227293809255,0.912152301124012,10.752888888888888,0.006516633761330965,0.9306366662275941,900,918,1.0,1.02,0.02,0.6154684095860566,0.5463204383850098,0.6552276098895855,0.07859427352309334,10.717287540435791
